STN,DATE,TIME,DEWP,STP,TEMP,SLP,VISIB,WDSP,PRCP,SNDP,FRSHTT,CLDC,WNDDIR
488400,2019-01-28,11:39:54,13.1,1017.3,25.9,1018.8,15.3,5.5,0.00,0.0,000000,60.8,102
488230,2019-01-28,11:39:54,9.9,1019.7,25.6,1020.0,8.3,6.2,0.00,0.0,000000,66.4,78
489300,2019-01-28,11:39:54,16.3,970.8,24.3,1005.3,11.8,5.7,0.00,0.0,000000,50.5,132
484250,2019-01-28,11:39:54,21.7,1010.4,29.8,1012.9,8.3,2.8,0.00,0.0,000000,68.5,340
488490,2019-01-28,11:39:54,22.6,1008.8,25.9,1013.5,11.9,8.7,0.00,0.0,000000,1.5,358
489180,2019-01-28,11:39:54,18.0,1009.3,21.0,1012.1,20.9,17.0,0.00,0.0,000000,10.6,105
484750,2019-01-28,11:39:54,19.0,1010.0,24.8,1011.9,5.9,6.5,0.00,0.0,000000,94.5,339
488600,2019-01-28,11:39:55,18.1,1015.5,25.6,1016.4,17.9,3.4,0.00,0.0,000000,78.3,185
488260,2019-01-28,11:39:55,10.9,1006.7,25.5,1019.0,7.5,7.4,0.00,0.0,000000,83.7,188
488400,2019-01-28,11:39:55,13.1,1017.3,25.5,1018.8,15.4,5.4,0.00,0.0,000000,60.8,102
488230,2019-01-28,11:39:55,9.9,1019.7,25.6,1020.0,8.3,6.2,0.00,0.0,000000,66.3,78
483575,2019-01-28,11:39:55,20.3,1001.5,28.5,1005.7,11.0,3.3,0.00,0.0,000000,86.9,159
483570,2019-01-28,11:39:55,15.8,990.1,24.8,1005.3,12.4,3.4,0.00,0.0,000000,86.5,93
483530,2019-01-28,11:39:55,15.1,1004.5,25.5,1013.4,6.5,4.6,0.00,0.0,000000,50.9,194
483900,2019-01-28,11:39:55,16.6,999.9,21.3,1016.1,9.1,11.7,0.00,0.0,000000,33.9,123
483790,2019-01-28,11:39:55,20.4,978.2,27.0,1011.4,9.0,3.2,0.00,0.0,000000,58.4,148
483780,2019-01-28,11:39:55,18.5,1006.3,28.1,1012.1,6.2,2.1,0.00,0.0,000000,69.6,11
489550,2019-01-28,11:39:55,18.0,1004.7,25.5,1010.6,23.9,9.2,0.00,0.0,000000,3.0,54
484250,2019-01-28,11:39:55,21.7,1010.4,28.2,1012.9,8.4,2.8,0.00,0.0,000000,68.5,340
483030,2019-01-28,11:39:55,19.1,1021.5,23.0,1015.2,7.8,0.6,0.00,0.0,000000,64.7,173
484620,2019-01-28,11:39:55,18.1,1017.3,28.1,1012.0,6.4,6.1,0.00,0.0,000000,50.8,184
485320,2019-01-28,11:39:55,23.7,1008.6,25.4,1009.4,10.6,5.2,0.00,0.0,000000,3.2,29
489140,2019-01-28,11:39:55,22.9,1010.2,27.4,1011.9,19.0,10.4,0.00,0.0,000000,53.0,157
489100,2019-01-28,11:39:55,22.6,1009.8,26.6,1010.2,11.1,7.3,0.00,0.0,000000,28.0,145
484750,2019-01-28,11:39:55,19.0,1010.0,24.8,1011.9,5.9,6.5,0.00,0.0,000000,94.6,338
488750,2019-01-28,11:39:55,18.1,953.1,25.4,1014.3,11.0,20.0,0.00,0.0,000000,9.9,264
483000,2019-01-28,11:39:55,19.2,978.9,25.5,1010.7,8.1,1.9,0.95,0.0,010000,50.8,54
488525,2019-01-28,11:39:55,18.3,1004.5,21.7,976.3,9.1,8.0,0.00,0.0,000000,35.1,11
488526,2019-01-28,11:39:55,17.2,1006.8,20.9,1018.9,10.2,9.9,0.00,0.0,000000,27.7,138
488640,2019-01-28,11:39:55,20.3,1010.9,23.7,1012.0,10.0,10.9,0.00,0.0,000000,31.2,2
488695,2019-01-28,11:39:55,17.0,949.7,26.8,940.2,13.0,2.2,0.00,0.0,000000,84.4,44
483032,2019-01-28,11:39:55,19.6,989.0,29.1,997.7,4.9,11.4,0.00,0.0,000000,74.0,71
489015,2019-01-28,11:39:55,23.6,1005.1,27.0,1010.2,10.8,4.2,0.00,0.0,000000,58.7,153
484780,2019-01-28,11:39:55,21.8,1008.3,29.1,1006.4,9.8,8.6,0.00,0.0,000000,58.8,54
484550,2019-01-28,11:39:55,21.1,1009.5,29.4,1011.3,8.5,5.9,0.00,0.0,000000,42.2,194
489041,2019-01-28,11:39:55,17.6,1010.6,22.4,1013.9,17.4,18.0,0.00,0.0,000000,91.5,347
489180,2019-01-28,11:39:55,17.7,1009.3,21.0,1012.1,21.0,17.1,0.00,0.0,000000,10.7,106
489006,2019-01-28,11:39:55,21.8,991.3,26.9,987.1,11.0,1.4,0.00,0.0,000000,21.4,349
489005,2019-01-28,11:39:55,19.3,1007.3,24.6,1004.3,9.4,4.1,0.00,0.0,000000,9.3,112
489000,2019-01-28,11:39:55,21.2,1011.3,26.0,1011.2,12.7,9.1,0.00,0.0,000000,68.2,301
483800,2019-01-28,11:39:55,23.3,1000.2,28.9,1009.8,3.5,1.3,0.00,0.0,000000,44.0,220
489070,2019-01-28,11:39:55,20.6,1010.8,24.2,1011.4,21.5,10.3,0.00,0.0,000000,63.1,275
488910,2019-01-28,11:39:55,22.5,1004.0,28.8,1006.7,11.6,7.7,0.00,0.0,000000,46.7,330
488915,2019-01-28,11:39:55,21.8,1006.2,26.4,999.5,9.4,8.3,0.00,0.0,000000,72.4,267
488926,2019-01-28,11:39:55,20.0,1004.6,24.7,1018.1,9.8,5.4,0.00,0.0,000000,2.3,270
489480,2019-01-28,11:39:55,15.5,1036.5,21.4,1021.4,12.4,3.4,0.00,0.0,000000,13.9,190
485690,2019-01-28,11:39:55,24.9,1010.8,29.6,1011.1,10.8,7.3,0.09,0.0,010000,51.0,355
485670,2019-01-28,11:39:55,25.3,1007.1,30.3,1008.7,8.5,6.7,0.00,0.0,000000,47.2,240
488300,2019-01-28,11:39:55,6.5,991.0,25.9,1022.4,19.5,4.5,0.00,0.0,000000,22.2,78
485010,2019-01-28,11:39:55,23.7,1009.5,26.4,1010.0,7.1,3.9,0.04,0.0,010000,50.3,163
485650,2019-01-28,11:39:55,24.1,1006.5,30.8,1009.8,10.3,9.0,0.04,0.0,010000,95.4,40
485660,2019-01-28,11:39:55,21.4,1034.6,31.0,1010.5,8.8,10.5,0.00,0.0,000000,15.5,300
485640,2019-01-28,11:39:55,22.9,1017.8,31.0,1009.4,12.1,9.2,0.00,0.0,000000,50.6,142
488630,2019-01-28,11:39:55,18.0,1008.6,22.8,1015.7,9.0,3.2,0.00,0.0,000000,82.9,91
483280,2019-01-28,11:39:55,17.7,991.3,26.1,1010.9,5.9,2.5,0.00,0.0,000000,81.4,87
488450,2019-01-28,11:39:55,21.6,1012.1,23.0,1013.1,20.4,4.1,0.00,0.0,000000,79.2,15
488510,2019-01-28,11:39:55,19.2,1011.5,21.2,1037.8,6.0,8.5,0.00,0.0,000000,66.7,81
488671,2019-01-28,11:39:55,21.0,961.7,22.7,968.0,9.5,7.1,0.00,0.0,000000,35.3,59
488665,2019-01-28,11:39:55,18.7,924.8,24.2,948.7,10.5,9.8,0.00,0.0,000000,97.9,175
489300,2019-01-28,11:39:55,16.3,970.8,26.8,1005.3,11.8,5.9,0.00,0.0,000000,50.5,131
489400,2019-01-28,11:39:55,16.2,999.0,23.7,1008.8,9.9,3.7,0.00,0.0,000000,44.2,87
489350,2019-01-28,11:39:55,13.6,999.8,22.8,998.6,19.1,4.6,0.00,0.0,000000,57.1,205
488676,2019-01-28,11:39:55,23.1,1006.7,25.9,1021.2,11.2,12.6,0.00,0.0,000000,76.9,258
488685,2019-01-28,11:39:55,18.0,1007.1,22.6,989.3,11.2,8.7,0.00,0.0,000000,43.2,216
483820,2019-01-28,11:39:55,17.6,994.2,27.6,1011.9,6.0,3.7,0.00,0.0,000000,51.7,283
483810,2019-01-28,11:39:55,16.4,992.7,25.5,1013.9,6.0,8.0,0.01,0.0,010000,50.2,91
485576,2019-01-28,11:39:55,21.8,1005.8,28.2,989.0,9.8,9.6,0.00,0.0,000000,45.5,89
485577,2019-01-28,11:39:55,22.8,1006.8,28.4,1034.5,6.8,23.7,0.00,0.0,000000,18.6,162
483270,2019-01-28,11:39:55,17.0,995.0,26.1,1011.3,6.8,4.7,0.02,0.0,010000,59.4,146
485680,2019-01-28,11:39:55,21.6,1009.0,25.5,1011.7,10.0,23.9,0.11,0.0,010000,50.5,342
488490,2019-01-28,11:39:55,22.6,1008.7,25.9,1013.5,11.9,8.6,0.00,0.0,000000,1.5,358
483545,2019-01-28,11:39:55,16.5,986.6,24.7,1009.2,6.9,2.9,0.00,0.0,000000,68.8,343
483540,2019-01-28,11:39:55,15.8,1003.8,23.7,1009.3,5.5,6.4,0.00,0.0,000000,61.6,238
483750,2019-01-28,11:39:55,18.8,1005.4,27.4,1011.4,7.0,3.7,0.00,0.0,000000,27.9,141
483770,2019-01-28,11:39:55,13.7,1002.5,30.8,1006.9,2.2,12.9,0.00,0.0,000000,82.8,120
489125,2019-01-28,11:39:55,20.9,1007.6,28.4,990.1,11.5,5.3,0.00,0.0,000000,25.3,36
489130,2019-01-28,11:39:55,17.3,1010.5,24.0,1008.8,13.7,14.8,0.00,0.0,000000,52.6,227
488770,2019-01-28,11:39:55,17.9,1012.8,22.6,1009.7,16.9,10.0,0.00,0.0,000000,44.2,52
484610,2019-01-28,11:39:55,21.9,1004.2,28.3,1011.3,6.3,7.2,0.00,0.0,000000,34.2,192
484260,2019-01-28,11:39:55,17.2,1044.0,30.0,1013.0,8.5,1.6,0.00,0.0,000000,59.7,354
484075,2019-01-28,11:39:55,20.7,1014.4,28.0,1006.8,8.6,4.8,0.00,0.0,000000,61.3,149
484076,2019-01-28,11:39:55,14.7,1014.0,22.0,1035.8,6.2,5.2,0.00,0.0,000000,57.7,18
488520,2019-01-28,11:39:55,14.5,1014.5,25.7,1016.8,14.6,11.0,0.05,0.0,010000,57.8,317
488515,2019-01-28,11:39:55,18.4,1006.8,21.2,987.3,9.1,9.9,0.00,0.0,000000,67.2,198
488660,2019-01-28,11:39:55,17.0,932.8,23.1,994.3,19.0,8.3,0.00,0.0,000000,50.1,93
488460,2019-01-28,11:39:55,20.2,1020.7,21.9,1011.7,9.1,1.4,0.00,0.0,000000,79.1,173
488060,2019-01-28,11:39:55,12.9,932.7,23.9,1008.4,19.3,11.0,0.00,0.0,000000,11.8,337
489470,2019-01-28,11:39:55,18.3,990.9,27.5,1008.3,13.0,3.8,0.00,0.0,000000,61.8,45
485576,2019-01-28,11:39:56,21.8,1005.7,28.2,989.1,9.8,9.7,0.00,0.0,000000,45.5,88
485577,2019-01-28,11:39:56,22.8,1006.9,28.4,1034.6,6.9,23.8,0.00,0.0,000000,18.6,162
489470,2019-01-28,11:39:56,18.3,990.9,27.5,1008.3,12.9,3.9,0.00,0.0,000000,61.8,45
489300,2019-01-28,11:39:56,18.4,970.8,24.3,1005.3,11.7,5.7,0.00,0.0,000000,50.5,132
488400,2019-01-28,11:39:56,13.1,1017.3,25.9,1018.8,15.4,5.5,0.00,0.0,000000,60.8,102
488230,2019-01-28,11:39:56,9.9,1019.7,25.9,1020.0,8.4,6.2,0.00,0.0,000000,66.3,78
488260,2019-01-28,11:39:56,11.5,1006.7,26.0,1019.0,7.4,7.4,0.00,0.0,000000,83.7,187
488676,2019-01-28,11:39:56,22.0,1006.7,27.1,1021.2,11.1,12.6,0.00,0.0,000000,76.9,258
488685,2019-01-28,11:39:56,18.0,1007.1,26.0,989.7,11.2,8.7,0.00,0.0,000000,43.2,216
488520,2019-01-28,11:39:56,15.0,1014.5,25.8,1016.8,14.5,11.1,0.05,0.0,010000,57.8,317
488515,2019-01-28,11:39:56,18.4,1006.8,22.9,987.2,9.1,9.9,0.00,0.0,000000,67.3,199
489006,2019-01-28,11:39:56,20.5,991.3,26.9,987.3,11.0,1.3,0.00,0.0,000000,21.4,349
489005,2019-01-28,11:39:56,20.2,1007.3,24.6,1004.6,9.4,4.1,0.00,0.0,000000,9.3,112
489000,2019-01-28,11:39:56,21.2,1011.3,27.6,1011.2,12.8,9.0,0.00,0.0,000000,68.3,302
485010,2019-01-28,11:39:56,23.7,1009.5,28.4,1010.0,7.2,4.0,0.04,0.0,010000,50.3,163
484250,2019-01-28,11:39:56,20.5,1010.4,29.8,1012.9,8.3,2.8,0.00,0.0,000000,68.6,340
488060,2019-01-28,11:39:56,12.9,932.7,21.8,1008.4,19.4,10.9,0.00,0.0,000000,11.8,338
483530,2019-01-28,11:39:56,15.1,1004.5,25.5,1013.4,6.5,4.6,0.00,0.0,000000,50.9,194
489180,2019-01-28,11:39:56,17.7,1009.3,21.0,1012.1,21.0,17.0,0.00,0.0,000000,10.7,105
488660,2019-01-28,11:39:56,15.6,932.7,21.4,994.3,18.9,8.2,0.00,0.0,000000,50.0,93
488770,2019-01-28,11:39:56,17.9,1012.8,21.0,1009.7,16.8,9.9,0.00,0.0,000000,44.2,52
489100,2019-01-28,11:39:56,22.6,1009.8,27.9,1010.3,11.1,7.2,0.00,0.0,000000,28.0,145
488640,2019-01-28,11:39:56,20.3,1010.9,23.7,1012.0,10.0,11.0,0.00,0.0,000000,31.1,1
488695,2019-01-28,11:39:56,15.5,949.7,24.9,939.9,13.0,2.3,0.00,0.0,000000,84.4,45
485320,2019-01-28,11:39:56,22.8,1008.6,25.2,1009.4,10.6,5.2,0.00,0.0,000000,3.2,29
484620,2019-01-28,11:39:56,16.8,1017.3,28.1,1012.0,6.3,6.0,0.00,0.0,000000,50.9,184
489125,2019-01-28,11:39:56,20.9,1007.6,28.4,989.9,11.4,5.4,0.00,0.0,000000,25.3,36
489130,2019-01-28,11:39:56,17.3,1010.5,24.0,1008.8,13.7,14.9,0.00,0.0,000000,52.6,227
483000,2019-01-28,11:39:56,18.8,978.9,25.7,1010.7,8.2,1.9,0.95,0.0,010000,50.8,53
484610,2019-01-28,11:39:56,21.9,1004.2,26.4,1011.3,6.4,7.3,0.00,0.0,000000,34.2,192
483820,2019-01-28,11:39:56,19.6,994.2,27.6,1011.9,5.9,3.7,0.00,0.0,000000,51.7,282
483810,2019-01-28,11:39:56,16.4,992.6,25.5,1013.9,6.0,8.1,0.01,0.0,010000,50.1,92
483750,2019-01-28,11:39:56,17.1,1005.4,24.9,1011.4,6.9,3.6,0.00,0.0,000000,27.8,141
483770,2019-01-28,11:39:56,15.6,1002.7,28.9,1006.9,2.1,12.9,0.00,0.0,000000,82.8,120
484780,2019-01-28,11:39:56,22.8,1008.3,26.9,1006.4,9.8,8.7,0.00,0.0,000000,58.8,54
484550,2019-01-28,11:39:56,21.1,1009.5,29.3,1011.3,8.5,6.0,0.00,0.0,000000,42.2,194
488300,2019-01-28,11:39:56,7.4,991.0,25.8,1022.4,19.6,4.6,0.00,0.0,000000,22.2,78
488910,2019-01-28,11:39:56,21.1,1004.0,30.6,1006.6,11.6,7.8,0.00,0.0,000000,46.7,330
488915,2019-01-28,11:39:56,23.0,1006.2,29.0,999.6,9.4,8.4,0.00,0.0,000000,72.4,267
488926,2019-01-28,11:39:56,21.2,1004.6,26.8,1017.9,9.8,5.4,0.00,0.0,000000,2.3,270
488630,2019-01-28,11:39:56,18.0,1008.6,21.2,1015.5,9.1,3.2,0.00,0.0,000000,82.9,91
483790,2019-01-28,11:39:56,21.7,978.2,27.0,1011.4,9.1,3.3,0.00,0.0,000000,58.4,149
483780,2019-01-28,11:39:56,18.5,1006.2,25.8,1012.1,6.1,2.1,0.00,0.0,000000,69.5,11
483270,2019-01-28,11:39:56,17.0,995.0,26.1,1011.3,6.8,4.6,0.02,0.0,010000,59.4,145
489480,2019-01-28,11:39:56,16.8,1036.5,21.4,1021.4,12.5,3.5,0.00,0.0,000000,13.8,189
485680,2019-01-28,11:39:56,21.6,1009.0,25.5,1011.7,10.1,23.8,0.11,0.0,010000,50.5,342
489140,2019-01-28,11:39:56,22.9,1010.2,27.4,1011.9,19.0,10.3,0.00,0.0,000000,53.1,157
489015,2019-01-28,11:39:56,23.6,1005.1,28.3,1010.3,10.8,4.2,0.00,0.0,000000,58.6,153
483030,2019-01-28,11:39:56,17.5,1021.5,25.1,1015.2,7.9,0.6,0.00,0.0,000000,64.7,173
488450,2019-01-28,11:39:56,21.6,1012.1,23.0,1013.1,20.4,4.1,0.00,0.0,000000,79.2,14
488510,2019-01-28,11:39:56,19.2,1011.5,26.2,1037.8,6.0,8.4,0.00,0.0,000000,66.7,81
484075,2019-01-28,11:39:56,20.7,1014.6,26.1,1006.8,8.5,4.9,0.00,0.0,000000,61.3,149
484076,2019-01-28,11:39:56,14.7,1013.9,23.9,1035.8,6.1,5.3,0.00,0.0,000000,57.8,18
489550,2019-01-28,11:39:56,18.0,1004.7,27.5,1010.6,23.9,9.2,0.00,0.0,000000,3.0,54
485690,2019-01-28,11:39:56,24.9,1010.8,26.3,1011.1,10.9,7.4,0.09,0.0,010000,51.0,356
485670,2019-01-28,11:39:56,24.4,1007.2,30.3,1008.7,8.6,6.6,0.00,0.0,000000,47.3,240
489041,2019-01-28,11:39:56,18.2,1010.6,24.1,1014.0,17.4,17.9,0.00,0.0,000000,91.6,347
488490,2019-01-28,11:39:56,22.6,1008.8,24.3,1013.5,11.9,8.5,0.00,0.0,000000,1.5,358
485650,2019-01-28,11:39:56,23.0,1006.5,30.8,1009.8,10.4,8.9,0.04,0.0,010000,95.5,41
485660,2019-01-28,11:39:56,22.3,1034.6,29.3,1010.5,8.7,10.5,0.00,0.0,000000,15.5,300
485640,2019-01-28,11:39:56,23.7,1017.8,28.5,1009.4,12.0,9.2,0.00,0.0,000000,50.6,143
488750,2019-01-28,11:39:56,18.1,953.1,26.5,1014.3,11.0,20.1,0.00,0.0,000000,9.9,264
483545,2019-01-28,11:39:56,17.6,986.5,22.6,1009.2,6.8,2.9,0.00,0.0,000000,68.8,344
483540,2019-01-28,11:39:56,17.2,1003.8,23.7,1009.2,5.4,6.3,0.00,0.0,000000,61.6,238
483032,2019-01-28,11:39:56,19.6,989.0,29.1,997.9,4.8,11.5,0.00,0.0,000000,74.1,71
484260,2019-01-28,11:39:56,17.2,1044.0,27.7,1013.0,8.5,1.6,0.00,0.0,000000,59.7,355
488671,2019-01-28,11:39:56,22.0,961.7,22.7,967.7,9.5,7.2,0.00,0.0,000000,35.3,60
488665,2019-01-28,11:39:56,17.4,924.8,24.2,948.6,10.4,9.7,0.00,0.0,000000,97.9,175
489070,2019-01-28,11:39:56,19.6,1010.7,24.2,1011.4,21.6,10.2,0.00,0.0,000000,63.1,275
483800,2019-01-28,11:39:56,23.3,1000.2,28.9,1009.7,3.5,1.2,0.00,0.0,000000,44.0,221
488525,2019-01-28,11:39:56,18.3,1004.5,21.7,976.3,9.0,8.1,0.00,0.0,000000,35.1,11
488526,2019-01-28,11:39:56,18.2,1006.9,23.3,1018.9,10.3,10.0,0.00,0.0,000000,27.7,138
489400,2019-01-28,11:39:56,16.2,999.1,23.7,1008.8,9.8,3.6,0.00,0.0,000000,44.2,87
489350,2019-01-28,11:39:56,13.6,999.6,24.6,998.5,19.1,4.7,0.00,0.0,000000,57.1,206
483900,2019-01-28,11:39:56,15.6,999.9,21.3,1016.1,9.1,11.8,0.00,0.0,000000,33.8,124
483280,2019-01-28,11:39:56,19.6,991.5,26.1,1010.9,5.9,2.5,0.00,0.0,000000,81.4,86
483575,2019-01-28,11:39:56,21.9,1001.5,28.5,1005.7,11.0,3.3,0.00,0.0,000000,86.9,159
483570,2019-01-28,11:39:56,17.2,990.1,26.8,1005.3,12.5,3.4,0.00,0.0,000000,86.6,93
488600,2019-01-28,11:39:56,18.1,1015.5,25.7,1016.4,17.9,3.3,0.00,0.0,000000,78.3,185
484750,2019-01-28,11:39:56,19.0,1010.0,27.0,1011.9,5.9,6.6,0.00,0.0,000000,94.6,338
488460,2019-01-28,11:39:56,20.2,1020.6,20.9,1011.7,9.2,1.6,0.00,0.0,000000,79.0,172
488640,2019-01-28,11:39:57,20.3,1010.9,22.4,1012.0,10.0,11.0,0.00,0.0,000000,31.1,1
488695,2019-01-28,11:39:57,17.0,949.7,24.9,939.7,12.9,2.3,0.00,0.0,000000,84.4,44
485650,2019-01-28,11:39:57,24.1,1006.5,28.3,1009.8,10.3,9.0,0.04,0.0,010000,95.5,41
485660,2019-01-28,11:39:57,21.4,1034.6,25.6,1010.5,8.7,10.5,0.00,0.0,000000,15.5,300
485640,2019-01-28,11:39:57,22.9,1017.8,28.5,1009.4,12.1,9.3,0.00,0.0,000000,50.6,143
483280,2019-01-28,11:39:57,17.7,991.3,28.0,1010.9,5.8,2.6,0.00,0.0,000000,81.4,87
483900,2019-01-28,11:39:57,15.6,999.9,23.4,1016.1,9.2,11.8,0.00,0.0,000000,33.8,124
489180,2019-01-28,11:39:57,18.0,1009.3,22.9,1012.1,21.1,16.9,0.00,0.0,000000,10.7,105
489015,2019-01-28,11:39:57,23.6,1005.1,27.0,1010.2,10.7,4.2,0.00,0.0,000000,58.6,154
489100,2019-01-28,11:39:57,23.5,1009.8,27.9,1010.3,11.1,7.3,0.00,0.0,000000,28.0,146
484610,2019-01-28,11:39:57,22.7,1004.2,25.3,1011.3,6.3,7.2,0.00,0.0,000000,34.2,191
489070,2019-01-28,11:39:57,19.6,1010.6,24.2,1011.4,21.5,10.1,0.00,0.0,000000,63.1,275
488600,2019-01-28,11:39:57,18.1,1015.6,25.6,1016.4,17.9,3.3,0.00,0.0,000000,78.3,186
489400,2019-01-28,11:39:57,17.5,999.1,25.2,1008.8,9.9,3.6,0.00,0.0,000000,44.2,87
489350,2019-01-28,11:39:57,15.4,999.4,22.8,998.5,19.1,4.6,0.00,0.0,000000,57.1,206
488060,2019-01-28,11:39:57,12.9,932.7,23.9,1008.4,19.4,10.8,0.00,0.0,000000,11.8,337
489006,2019-01-28,11:39:57,21.8,991.3,26.9,987.6,10.9,1.4,0.00,0.0,000000,21.4,349
489005,2019-01-28,11:39:57,19.3,1007.3,24.6,1004.3,9.4,4.1,0.00,0.0,000000,9.3,112
489000,2019-01-28,11:39:57,21.2,1011.3,27.6,1011.2,12.7,9.1,0.00,0.0,000000,68.2,301
489300,2019-01-28,11:39:57,18.4,970.8,26.8,1005.3,11.6,5.6,0.00,0.0,000000,50.5,132
485690,2019-01-28,11:39:57,24.9,1010.8,29.6,1011.1,10.9,7.5,0.09,0.0,010000,51.0,356
485670,2019-01-28,11:39:57,25.3,1007.1,28.2,1008.7,8.6,6.7,0.00,0.0,000000,47.2,239
488671,2019-01-28,11:39:57,22.0,961.7,23.9,967.4,9.6,7.1,0.00,0.0,000000,35.3,59
488665,2019-01-28,11:39:57,18.7,924.8,21.9,948.6,10.4,9.6,0.00,0.0,000000,97.9,175
488770,2019-01-28,11:39:57,17.3,1012.8,22.5,1009.7,16.9,10.0,0.00,0.0,000000,44.2,53
488910,2019-01-28,11:39:57,21.1,1004.0,28.8,1006.7,11.6,7.8,0.00,0.0,000000,46.7,330
488915,2019-01-28,11:39:57,21.7,1006.2,29.0,999.8,9.4,8.3,0.00,0.0,000000,72.4,267
488926,2019-01-28,11:39:57,21.2,1004.6,26.8,1018.1,9.8,5.4,0.00,0.0,000000,2.3,270
485010,2019-01-28,11:39:57,22.8,1009.5,26.4,1010.0,7.2,4.0,0.04,0.0,010000,50.3,164
488260,2019-01-28,11:39:57,11.5,1006.7,25.7,1018.9,7.5,7.5,0.00,0.0,000000,83.6,188
483820,2019-01-28,11:39:57,19.6,994.2,25.2,1011.9,6.0,3.6,0.00,0.0,000000,51.7,282
483810,2019-01-28,11:39:57,15.1,992.7,25.5,1013.9,6.0,8.0,0.01,0.0,010000,50.2,91
489041,2019-01-28,11:39:57,17.6,1010.6,22.4,1013.9,17.5,17.8,0.00,0.0,000000,91.6,347
485680,2019-01-28,11:39:57,22.1,1009.0,25.5,1011.7,10.0,23.7,0.11,0.0,010000,50.6,341
488300,2019-01-28,11:39:57,7.4,991.0,25.7,1022.4,19.6,4.5,0.00,0.0,000000,22.2,78
488525,2019-01-28,11:39:57,18.3,1004.5,21.7,976.3,9.1,8.1,0.00,0.0,000000,35.0,11
488526,2019-01-28,11:39:57,17.2,1006.8,20.9,1018.9,10.2,9.9,0.00,0.0,000000,27.7,138
483530,2019-01-28,11:39:57,16.7,1004.5,25.5,1013.4,6.5,4.7,0.00,0.0,000000,50.9,194
483575,2019-01-28,11:39:57,21.9,1001.5,26.0,1005.7,10.9,3.3,0.00,0.0,000000,86.9,159
483570,2019-01-28,11:39:57,15.8,990.1,26.8,1005.3,12.4,3.3,0.00,0.0,000000,86.5,93
488450,2019-01-28,11:39:57,21.2,1012.1,22.0,1013.1,20.4,4.1,0.00,0.0,000000,79.1,14
488510,2019-01-28,11:39:57,19.2,1011.5,21.2,1037.8,6.1,8.5,0.00,0.0,000000,66.7,81
484250,2019-01-28,11:39:57,20.5,1010.5,28.2,1012.9,8.3,2.8,0.00,0.0,000000,68.6,339
485320,2019-01-28,11:39:57,22.8,1008.6,29.1,1009.4,10.5,5.2,0.00,0.0,000000,3.2,30
483750,2019-01-28,11:39:57,17.1,1005.4,24.9,1011.4,6.9,3.6,0.00,0.0,000000,27.9,141
483770,2019-01-28,11:39:57,15.6,1002.5,25.2,1006.9,2.2,12.9,0.00,0.0,000000,82.8,120
483030,2019-01-28,11:39:57,19.1,1021.4,25.1,1015.2,7.8,0.6,0.00,0.0,000000,64.7,173
483545,2019-01-28,11:39:57,16.5,986.6,24.7,1009.2,6.9,2.9,0.00,0.0,000000,68.8,344
483540,2019-01-28,11:39:57,17.2,1003.8,25.6,1009.2,5.5,6.4,0.00,0.0,000000,61.7,238
488400,2019-01-28,11:39:57,13.1,1017.3,25.1,1018.8,15.5,5.5,0.00,0.0,000000,60.8,103
488230,2019-01-28,11:39:57,9.4,1019.7,25.0,1020.0,8.4,6.3,0.00,0.0,000000,66.3,78
484620,2019-01-28,11:39:57,18.1,1017.3,28.1,1012.0,6.4,5.9,0.00,0.0,000000,50.9,184
485576,2019-01-28,11:39:57,22.5,1005.6,29.6,989.0,9.7,9.6,0.00,0.0,000000,45.6,88
485577,2019-01-28,11:39:57,22.8,1007.0,28.4,1034.5,7.0,23.9,0.00,0.0,000000,18.6,161
488750,2019-01-28,11:39:57,17.2,953.1,21.1,1014.3,11.0,20.2,0.00,0.0,000000,9.8,265
484260,2019-01-28,11:39:57,17.2,1043.9,30.0,1013.0,8.5,1.6,0.00,0.0,000000,59.7,355
484780,2019-01-28,11:39:57,21.8,1008.3,26.9,1006.4,9.7,8.8,0.00,0.0,000000,58.8,54
483800,2019-01-28,11:39:57,23.3,1000.2,28.9,1009.8,3.5,1.3,0.00,0.0,000000,44.0,220
489550,2019-01-28,11:39:57,16.8,1004.6,27.5,1010.6,23.9,9.3,0.00,0.0,000000,3.0,54
488660,2019-01-28,11:39:57,17.0,932.8,23.1,994.3,19.0,8.3,0.00,0.0,000000,50.1,93
483270,2019-01-28,11:39:57,18.5,995.0,26.1,1011.3,6.8,4.6,0.02,0.0,010000,59.4,145
483790,2019-01-28,11:39:57,21.7,978.1,28.8,1011.4,9.0,3.3,0.00,0.0,000000,58.3,148
483780,2019-01-28,11:39:57,18.5,1006.2,28.1,1012.1,6.1,2.2,0.00,0.0,000000,69.6,12
488520,2019-01-28,11:39:57,15.0,1014.5,25.8,1016.8,14.5,11.0,0.05,0.0,010000,57.8,317
488515,2019-01-28,11:39:57,18.4,1006.8,22.9,987.2,9.0,9.8,0.00,0.0,000000,67.2,198
489470,2019-01-28,11:39:57,18.3,990.9,25.5,1008.3,12.9,4.0,0.00,0.0,000000,61.8,45
484750,2019-01-28,11:39:57,19.0,1010.1,24.8,1011.9,5.9,6.6,0.00,0.0,000000,94.6,338
483032,2019-01-28,11:39:57,19.6,989.0,27.6,997.7,4.8,11.4,0.00,0.0,000000,74.0,71
